Timestamp,Parking_Spot_ID,Sensor_Reading_Proximity,Sensor_Reading_Pressure,Vehicle_Type_Weight,Vehicle_Type_Height,User_Type,Weather_Temperature,Weather_Precipitation,Nearby_Traffic_Level,Entry_Time,Exit_Time,Electric_Vehicle,Reserved_Status,Occupancy_Rate,Payment_Amount,Parking_Lot_Section,Payment_Status,Occupancy_Status,Vehicle_Type,Parking_Violation,Sensor_Reading_Ultrasonic,Parking_Duration,Environmental_Noise_Level,Dynamic_Pricing_Factor,Spot_Size,Proximity_To_Exit,User_Parking_History
39:16.8,3,18.40319989,3.1410492,1445.565279,5.722826895,Visitor,26.34291618,0,Medium,16,17,0,0,0.316972894,35.4146448,Zone A,Paid,Vacant,Electric Vehicle,0,125.0061838,3,49.36221436,1.2,Standard,2.662939102,2.931436372
18:33.5,3,5.253765451,1.608558042,1468.098899,5.111799158,Registered,22.45706378,0,Low,17,21,0,0,0.28559546,7.131002349,Zone C,Paid,Vacant,Car,0,93.22681624,2,56.80895539,0.8,Standard,5.502774726,5.375784046
57:50.3,44,1.112858892,0.667009268,1798.674454,6.007157201,Visitor,13.88389885,0,High,4,21,1,0,0.539535724,10.18075929,Zone A,Paid,Occupied,Motorcycle,0,129.4631751,3,50.17286764,1.2,Standard,12.06111091,3.319213472
37:07.0,36,5.700738976,3.833445945,2010.951783,5.517994776,Registered,27.12313866,0,Low,8,19,0,0,0.337951822,8.587504379,Zone B,Paid,Vacant,Car,0,67.89132667,3,52.15077021,1,Standard,0.442058644,0.861860592
16:23.8,25,0.374686859,2.866337416,1008.591283,5.026204753,Registered,27.75622633,0,Low,8,6,0,0,0.278446149,6.621533491,Zone D,Paid,Vacant,Car,0,92.14497124,2,67.25562186,0.8,Standard,4.682707751,5.377866821
55:40.5,5,0.155660583,2.492970953,964.0873604,4.696435675,Registered,24.41143246,0,Low,1,2,0,0,0.414254368,18.7053885,Zone D,Paid,Occupied,Car,0,72.69710995,3,49.75777952,1,Oversized,4.250224655,6.033458038
34:57.3,26,1.489893766,0.262994099,1313.389558,4.919082662,Registered,16.19206067,0,Low,1,4,0,0,0.203828621,10.34300737,Zone A,Paid,Occupied,Car,0,102.3339713,3,44.67626383,0.8,Oversized,2.80796959,5.693729933
14:14.1,25,3.105276509,9.067143482,1674.821275,1.829574264,Visitor,18.46993023,0,Low,18,0,0,0,0.304921332,16.16020857,Zone B,Paid,Occupied,Electric Vehicle,0,115.0198324,4,54.40324666,1,Compact,10.621473,6.01067417
53:30.8,9,10.13509963,0.842795382,1649.062077,5.210600839,Registered,20.72713609,0,Medium,22,14,0,0,0.219933496,15.4348135,Zone A,Paid,Vacant,Motorcycle,0,96.77566789,7,32.84184351,1,Compact,3.424763378,7.229360962
32:47.6,23,6.494514894,2.691154417,1820.931436,4.51152392,Visitor,16.481448,0,Medium,2,2,0,1,0.495141086,2.120121863,Zone C,Paid,Occupied,Motorcycle,0,90.51139183,3,32.82042811,1,Standard,9.332628443,3.061859684
12:04.3,21,6.787689524,2.343324945,1140.090741,6.592669998,Registered,28.46173286,0,Medium,16,7,0,1,0.104806873,10.50289469,Zone B,Paid,Occupied,Car,0,72.80760905,4,48.65947654,0.8,Standard,7.018586988,4.223992355
51:21.1,32,2.771217897,5.095598974,805.1568411,5.019344071,Registered,20.72163236,0,High,13,8,0,0,0.361312018,2.227036721,Zone A,Unpaid,Occupied,Car,1,133.6266982,3,40.67099408,1,Standard,2.448651039,2.425814338
30:37.8,33,2.122742663,0.675468816,1757.404259,3.81103658,Staff,6.483259764,0,Low,13,14,1,0,0.505923023,8.754378856,Zone A,Overdue,Occupied,Car,0,99.55176272,4,43.91761567,0.8,Oversized,3.100177428,5.89868462
09:54.6,3,2.318428253,4.674724817,1251.541118,4.950119846,Visitor,21.69677906,0,Medium,13,9,0,0,0.258080711,11.31449634,Zone D,Unpaid,Occupied,Car,0,90.95713965,4,59.34773444,1.2,Compact,1.870527954,7.457626231
49:11.4,20,21.97031946,3.847536568,894.4536407,3.953878915,Registered,18.25921302,1,Low,5,1,0,0,0.381699475,58.90740535,Zone B,Paid,Vacant,Car,0,131.2506483,2,55.26244948,1,Compact,0.582958762,3.91104909
28:28.1,32,0.20467871,1.899604753,1543.519124,5.473407416,Registered,19.62536722,0,Medium,2,19,0,1,0.047619667,0.31018104,Zone A,Paid,Occupied,Car,0,92.95909289,3,49.23024951,0.8,Oversized,9.654506801,6.444612391
07:44.9,26,10.08821496,4.558321577,1737.952706,5.290947364,Registered,18.15690317,0,Low,0,4,1,0,0.414772948,0.956768806,Zone A,Paid,Vacant,Car,0,81.79275345,3,50.82966069,0.8,Standard,11.17149121,3.461291677
47:01.6,44,4.321758707,3.38301751,1463.38286,5.957839631,Registered,24.03523208,0,High,15,18,0,0,0.458863866,0.801549684,Zone A,Overdue,Vacant,Car,0,85.79438889,1,45.75485255,1,Standard,1.81521869,6.290970968
26:18.4,34,2.886745405,10.49964479,1362.645484,4.209118208,Visitor,25.59843889,0,Medium,3,12,0,0,0.246035079,5.080981571,Zone B,Paid,Vacant,Car,0,82.85520089,1,58.49340904,0.8,Oversized,9.555316454,0.532293273
05:35.1,9,6.459607837,2.864318839,1452.19133,5.034008096,Visitor,21.41526581,0,High,0,10,0,0,0.261906826,17.23661823,Zone D,Paid,Vacant,Car,0,78.67943667,2,57.92541786,1,Standard,40.22102419,8.045279783
44:51.9,4,3.334171518,1.423471516,1388.825171,3.634978205,Registered,18.30344406,0,Medium,16,0,0,0,0.287894938,18.58260445,Zone C,Paid,Occupied,Motorcycle,1,86.13126914,2,59.90932849,0.8,Standard,0.773153664,2.819452671
24:08.6,33,10.33453171,4.707908632,1095.585866,5.701494782,Visitor,19.79331398,0,High,17,21,0,0,0.150131139,13.35523667,Zone B,Unpaid,Occupied,Car,0,148.2990127,4,59.44926996,1,Standard,6.740720188,5.337886349
03:25.4,2,11.5481424,2.588597441,1285.595797,5.51887118,Registered,20.09799808,0,Medium,7,14,1,0,0.143334457,22.71844871,Zone C,Paid,Occupied,Car,0,77.00354069,2,50.5404814,0.8,Standard,13.20649753,7.809609104
42:42.2,30,2.738493507,3.331504085,1656.383972,5.495805021,Registered,15.9878498,0,Low,1,17,0,0,0.452323237,3.898771503,Zone B,Paid,Vacant,Motorcycle,0,70.15696085,2,43.01789524,1,Compact,0.471012489,2.663951616
21:58.9,48,1.620539535,1.034965592,1596.503562,5.001619031,Registered,22.89464324,0,Low,17,15,0,0,0.20972948,0.922848694,Zone A,Unpaid,Occupied,Electric Vehicle,0,105.5605894,3,48.32695578,1.5,Standard,15.06310612,8.519094544
01:15.7,30,4.48673561,5.15048651,1550.417942,5.414772891,Registered,22.30021162,0,Low,15,8,0,0,0.279516204,0.599124677,Zone D,Paid,Occupied,Motorcycle,0,98.48067242,2,51.1662454,1,Standard,38.87878694,9.206175457
40:32.4,20,12.1727797,2.261024097,1201.455455,6.604339108,Registered,27.7022062,0,Low,9,0,0,0,0.020209225,19.11440162,Zone A,Paid,Vacant,Car,0,113.2008191,1,43.25973453,0.8,Standard,0.926503701,6.377967093
19:49.2,33,1.182804495,4.068033885,1445.549051,4.714905743,Registered,26.2767489,0,Low,7,10,0,0,0.202020509,13.10950532,Zone A,Paid,Vacant,Car,0,88.9183136,3,66.29869155,1.5,Standard,17.27264167,5.033620287
59:05.9,24,4.877107288,12.22517489,846.8804861,5.138645184,Registered,16.57162541,0,Low,11,8,1,0,0.043257353,11.99367777,Zone D,Paid,Vacant,Electric Vehicle,0,82.62973225,2,66.34861167,0.8,Oversized,4.757505826,4.63039107
38:22.7,28,4.992390001,2.735331943,1553.542999,3.913873701,Registered,24.10149187,0,Low,21,22,0,1,0.199787564,4.15025168,Zone A,Paid,Vacant,Motorcycle,0,133.4743953,2,48.7993214,1,Standard,1.556206626,6.148480997
17:39.5,49,6.604650076,5.647691331,1928.657312,4.131739038,Visitor,15.24523308,0,High,15,10,1,1,0.203025538,4.778828911,Zone C,Paid,Occupied,Car,0,67.76620831,2,60.30879998,1,Standard,6.796254312,6.492381282
56:56.2,20,0.705328149,2.886967831,1057.76036,5.097813293,Registered,23.4796605,0,High,11,12,1,1,0.283999988,31.7279239,Zone D,Paid,Vacant,Car,0,107.211978,5,55.60021515,0.8,Standard,0.742050769,0.97385562
36:13.0,50,6.290824546,1.922071168,1324.221698,6.103933547,Registered,17.41692901,0,Low,10,1,0,0,0.162738503,0.659312175,Zone B,Unpaid,Occupied,Car,0,113.8060586,2,45.03379134,0.8,Oversized,7.3835672,4.430336209
15:29.7,47,11.98626603,8.041179888,1598.732034,4.743719176,Visitor,14.88373388,1,Low,19,13,0,1,0.556066136,14.86033979,Zone A,Paid,Vacant,Car,0,116.4340425,2,54.12010483,0.8,Standard,0.195465838,3.830577193
54:46.5,10,0.990322804,0.46347103,1875.85279,4.764083471,Visitor,21.40022671,1,Low,18,5,0,0,0.147413425,3.705324076,Zone A,Paid,Occupied,Car,0,93.93237464,3,42.25743895,1.2,Oversized,13.0420369,3.541137793
34:03.2,4,1.356047958,6.670125675,1365.532615,4.593114755,Visitor,6.627164359,1,Low,0,7,0,1,0.130105364,0.398377066,Zone A,Paid,Occupied,Car,0,75.0355622,3,41.19997106,1.2,Standard,6.693714483,3.580576747
13:20.0,6,17.77088519,0.395344534,1292.324901,4.465243329,Registered,11.24512213,0,Medium,2,17,0,0,0.466192105,13.57007871,Zone B,Unpaid,Vacant,Electric Vehicle,0,129.9902806,4,54.76903426,0.8,Standard,6.142244739,2.411769051
52:36.8,1,0.998215274,6.209967642,909.3230573,5.294971456,Registered,19.11254058,0,Low,11,15,0,1,0.283508088,4.01839517,Zone C,Paid,Occupied,Car,0,91.08911493,3,54.88808074,0.8,Compact,2.183942145,8.099743408
31:53.5,5,9.633948839,3.370322217,1531.031439,3.502742355,Registered,20.41220883,0,Low,8,20,0,0,0.742734368,12.80664949,Zone B,Paid,Vacant,Motorcycle,0,130.5999596,4,76.94087535,1.2,Standard,4.482627338,3.825379604
11:10.3,35,3.389104713,1.427130698,2112.622812,6.280939577,Registered,18.15340615,0,Medium,20,11,1,0,0.171354575,12.29818557,Zone B,Paid,Vacant,Car,1,107.3614789,3,48.44530095,0.8,Standard,2.007333371,4.710320234
50:27.0,4,1.41998485,2.388953086,1583.207539,4.334577702,Visitor,12.10281851,0,Medium,21,10,1,0,0.156035415,7.65259646,Zone B,Paid,Vacant,Car,0,90.32151976,1,44.71036013,0.8,Standard,13.29498615,4.374990503
29:43.8,17,10.23003001,5.437970917,1493.316306,5.721903485,Registered,15.91054079,0,Low,4,5,0,0,0.048328037,15.02258134,Zone B,Paid,Occupied,Car,0,107.8688609,3,59.22754218,0.8,Standard,2.219259172,3.90248776
09:00.5,44,2.946686628,11.48368178,1596.624693,3.730001403,Registered,21.95604664,1,Medium,0,2,0,0,0.223936767,8.69975829,Zone C,Unpaid,Occupied,Motorcycle,0,123.0160391,3,49.749436,0.8,Standard,9.590764424,5.833945126
48:17.3,2,3.616149346,0.706102774,1496.672399,5.668840131,Registered,22.90890885,0,Low,9,13,0,0,0.272593292,3.377646654,Zone A,Paid,Vacant,Car,0,101.641765,1,43.52379666,1,Standard,3.279590781,4.375565162
27:34.1,42,2.225449796,1.509565831,1256.095688,5.671944608,Registered,19.91888441,1,Low,16,1,0,0,0.058161654,13.24692527,Zone C,Overdue,Vacant,Car,0,85.24835115,3,44.14186695,1,Standard,10.69972926,6.210746789
06:50.8,15,4.494106713,0.943217197,1746.983975,5.384202072,Visitor,25.78416891,0,Low,3,10,0,0,0.309701679,8.89502307,Zone B,Paid,Occupied,Motorcycle,0,64.24894012,2,48.20468252,0.8,Standard,7.775183201,8.140101795
46:07.6,7,0.892786488,2.86848282,1567.728457,4.005571478,Registered,21.98698512,0,Low,14,21,0,0,0.181569199,0.128089674,Zone A,Unpaid,Occupied,Car,0,91.51486254,0,60.54451075,1.2,Compact,5.506734951,2.799654178
25:24.3,36,2.480354532,6.324236345,1505.283976,5.24954819,Registered,16.26272173,0,Low,18,2,0,0,0.211802397,23.19163537,Zone A,Paid,Occupied,Electric Vehicle,0,116.1528116,0,54.31625986,0.8,Standard,11.17797657,5.645633676
04:41.1,33,17.43579021,0.815005989,1207.390192,3.816943815,Registered,18.59748973,0,Low,7,17,0,0,0.246869825,7.888734072,Zone A,Paid,Vacant,Electric Vehicle,0,79.793323,2,41.66607622,1,Standard,5.373785046,5.586488094
43:57.8,45,1.492929402,3.302217131,1891.05238,4.747236745,Registered,12.98566921,0,Medium,22,0,0,0,0.276803284,20.29716694,Zone B,Paid,Occupied,Electric Vehicle,0,113.6232413,4,68.34718224,0.8,Standard,17.22442025,2.649218874
23:14.6,38,5.346286923,6.187672694,1699.410824,6.029413101,Registered,19.45930505,0,Medium,14,23,0,0,0.113755689,21.4333463,Zone A,Paid,Occupied,Car,0,100.5639815,2,40.92620144,1,Standard,13.07847233,6.292329744
02:31.4,41,1.966621022,2.360683885,1334.123749,5.796701927,Registered,25.5605031,0,Low,6,0,0,0,0.193019968,5.887270891,Zone D,Unpaid,Vacant,Car,0,114.9099068,4,42.62671949,0.8,Standard,7.779188737,4.475405396
41:48.1,15,7.424458454,3.873853966,1800.547456,5.015182943,Registered,23.42645042,0,Low,14,11,1,0,0.282086947,7.08585737,Zone B,Paid,Occupied,Electric Vehicle,1,53.21536199,1,61.67026691,0.8,Compact,20.960644,8.158593153
21:04.9,10,0.701333898,7.650499155,1350.728748,4.025193424,Visitor,27.01004663,0,Medium,7,14,0,0,0.378295727,5.374338155,Zone D,Paid,Vacant,Car,1,71.59329734,3,64.97560808,1.2,Compact,17.65283987,6.998002661
00:21.6,39,17.50305227,1.26215748,1265.398952,5.645587712,Visitor,18.48557378,0,Low,22,4,0,0,0.298915571,5.968134798,Zone A,Paid,Occupied,Car,1,90.74803334,3,53.53556782,0.8,Standard,7.58943868,4.99899158
39:38.4,42,3.023754611,0.527130455,1272.089065,5.019381238,Visitor,26.73049897,0,High,9,5,0,0,0.228147702,22.55197426,Zone A,Unpaid,Occupied,Motorcycle,0,137.3254615,0,37.09387762,1,Standard,0.709029378,4.567205656
18:55.1,50,1.346267717,4.228663009,968.6794341,2.679684402,Visitor,19.03347887,0,Medium,17,15,0,0,0.131622418,15.51848546,Zone A,Paid,Occupied,Car,0,84.91463677,1,50.96898119,1.5,Standard,8.347023398,8.465177887
58:11.9,22,0.381688613,4.314027504,1641.462714,5.782629826,Registered,27.35792541,0,Low,3,11,0,1,0.584260022,1.352765446,Zone A,Unpaid,Occupied,Motorcycle,0,97.46433387,4,36.32936405,1,Oversized,4.38903475,3.841383718
37:28.6,19,0.930189701,2.226939191,950.6565365,4.975767166,Registered,19.89071626,0,Low,14,11,0,0,0.670930262,9.423980349,Zone C,Unpaid,Occupied,Motorcycle,0,143.0146138,3,74.84745046,0.8,Standard,7.767743475,5.528915555
16:45.4,40,3.667491727,1.875348309,1131.466851,6.202451248,Registered,23.53615687,0,Low,10,2,1,0,0.119312159,54.98389225,Zone A,Unpaid,Occupied,Motorcycle,0,108.5727421,1,52.87167944,0.8,Standard,10.41656867,4.869749286
56:02.2,18,2.054925399,3.422294373,877.3235973,3.904729481,Visitor,27.37556182,0,Low,21,22,0,0,0.250433579,9.052288933,Zone B,Paid,Occupied,Car,0,117.1926019,1,58.01494188,1.2,Standard,10.35182874,7.389727342
35:18.9,48,8.827049421,1.240401791,1474.179092,1.823296187,Staff,19.03286186,0,Low,2,1,0,0,0.6687615,15.41179563,Zone A,Paid,Vacant,Car,0,87.15350565,4,46.29724428,0.8,Standard,11.19398973,7.543418185
14:35.7,44,2.818385953,1.242300686,1454.903862,5.279083858,Visitor,21.09194494,0,Medium,14,6,0,0,0.18850221,14.65603722,Zone B,Paid,Occupied,Car,0,123.5797348,3,68.05667175,1,Standard,11.37151344,6.084792769
53:52.4,22,1.429846185,5.413157807,1401.991136,5.291563677,Registered,26.44431713,0,Low,2,1,0,0,0.352727587,4.312715368,Zone C,Unpaid,Vacant,Car,0,126.6278987,6,44.97521409,1,Compact,1.157267473,3.944389871
33:09.2,39,4.800494583,1.159988571,1187.226692,3.309328372,Visitor,19.33498418,0,Low,14,20,0,0,0.335824663,4.649751775,Zone B,Unpaid,Vacant,Car,1,110.031965,5,41.41177303,1,Standard,2.128372572,4.687006607
12:25.9,39,6.134113035,0.567995852,1148.329874,4.021500454,Registered,13.39553859,0,Low,5,6,0,0,0.31890757,12.87631342,Zone C,Paid,Occupied,Car,0,98.28046117,3,53.04884907,1,Standard,9.957155178,2.539565573
51:42.7,6,0.913859738,1.87208331,1639.310959,7.755217744,Registered,30.71503527,1,Low,0,10,0,0,0.571462121,6.931142443,Zone A,Unpaid,Occupied,Car,0,111.1885451,3,58.80064386,0.8,Standard,5.245398837,5.497777046
30:59.5,47,0.917326351,2.272280706,1334.83442,4.694389386,Registered,17.65117768,0,Low,13,10,0,0,0.276430748,8.452981824,Zone D,Paid,Occupied,Car,0,67.48628291,2,71.28694793,1,Standard,14.39069365,3.386828645
10:16.2,26,0.18680364,4.674363243,1594.907496,5.730958976,Registered,20.79378025,0,Low,15,13,0,1,0.233936791,12.47944861,Zone C,Paid,Occupied,Motorcycle,0,121.772678,2,66.14297858,1,Standard,1.334277206,9.47766579
49:33.0,43,6.666650604,2.016341035,1234.425394,4.349340173,Registered,25.78003335,0,Low,0,2,0,0,0.29278406,15.03165434,Zone B,Paid,Occupied,Car,0,83.01756594,1,61.9508489,0.8,Compact,2.126030412,3.904690795
28:49.7,17,5.450312626,8.519746194,1554.318823,2.909697101,Registered,16.95753048,0,Medium,20,13,0,0,0.233906502,3.167904096,Zone B,Overdue,Occupied,Car,1,94.42803613,0,43.1479977,0.8,Standard,8.174971771,7.05157886
08:06.5,46,3.218270848,3.558512255,1890.983411,4.829741753,Registered,14.96066043,1,Low,16,10,1,1,0.401436058,1.587539781,Zone D,Unpaid,Vacant,Car,1,126.3510974,6,42.93659622,1,Standard,6.946443393,8.056967593
47:23.2,20,9.294962453,1.65163187,1675.84974,4.73439544,Registered,21.26868648,0,Medium,7,3,0,0,0.09689916,3.450211803,Zone B,Unpaid,Occupied,Motorcycle,1,121.951245,1,41.22153622,1,Compact,3.097874785,6.65767377
26:40.0,1,8.190991606,4.534540144,1376.275855,4.600121761,Visitor,11.03461801,0,Low,17,16,0,0,0.171365151,7.083386388,Zone C,Overdue,Occupied,Car,0,67.57744564,4,48.49346101,0.8,Standard,5.248286155,3.986724315
05:56.8,47,4.401655068,8.419881644,1577.159691,4.885359164,Registered,18.56046962,0,Low,15,15,0,0,0.252082371,4.187651387,Zone B,Paid,Occupied,Car,0,81.05342955,4,30.86725482,1,Standard,0.356077769,3.843818127
45:13.5,5,10.13505313,5.310635193,1427.800448,5.264268272,Registered,21.22519332,0,Low,5,2,1,0,0.361237862,8.401697631,Zone A,Overdue,Vacant,Car,0,112.802267,1,63.65457894,0.8,Standard,0.377414401,10.88823202
24:30.3,17,1.152359252,0.763718997,1502.364055,4.849883049,Visitor,18.65024052,0,Medium,9,9,0,0,0.188024281,0.549480957,Zone C,Paid,Occupied,Car,0,65.21185069,5,39.75413307,1.2,Compact,0.997396787,8.947891803
03:47.0,49,0.593465107,2.436964899,1402.316684,3.735993832,Visitor,12.28274528,0,Low,9,20,0,0,0.382309667,7.128406535,Zone B,Unpaid,Vacant,Electric Vehicle,0,128.3869246,2,38.51901466,1,Standard,8.598925659,5.606942913
43:03.8,49,1.571839029,4.021979596,1450.699438,5.486184792,Registered,27.97088978,0,Low,4,14,0,0,0.217161103,4.588420037,Zone B,Unpaid,Occupied,Electric Vehicle,0,102.3585015,4,45.94168223,0.8,Standard,19.93017378,4.323255634
22:20.5,30,0.293905534,5.158108961,1563.628006,3.050628245,Registered,20.51769077,0,Low,11,7,0,0,0.692524687,7.650014739,Zone B,Paid,Vacant,Car,0,128.2583515,1,36.57616969,0.8,Standard,3.014068806,3.25997696
01:37.3,33,3.787570214,2.882342926,1201.99239,2.949642543,Registered,27.15576059,0,Low,19,17,0,0,0.314983202,5.491045956,Zone A,Paid,Occupied,Motorcycle,0,85.10226283,3,56.44290593,1,Standard,0.345291586,3.760425506
40:54.1,23,13.79190603,2.572032962,1195.236352,5.739180495,Registered,18.69981875,0,Low,16,2,1,0,0.591597537,3.343905956,Zone C,Paid,Vacant,Motorcycle,0,86.87656705,8,40.33977703,1.2,Compact,12.33151396,6.42061666
20:10.8,15,0.200692082,10.44903385,1083.437234,5.507020272,Registered,15.59994009,0,Medium,13,6,1,0,0.34887354,23.44531735,Zone D,Overdue,Vacant,Electric Vehicle,0,120.68306,4,55.01469274,0.8,Standard,19.33453726,9.62582126
59:27.6,17,0.6511694,5.365323114,1019.918669,4.942604635,Visitor,21.3459046,0,Low,13,9,0,0,0.114266594,2.042788495,Zone C,Paid,Occupied,Car,1,94.07254649,0,59.24880893,1,Compact,1.487004754,4.762401985
38:44.3,35,3.009216242,4.544654806,1134.815192,3.604551495,Registered,18.92106437,0,Medium,2,19,0,0,0.105947615,11.43710838,Zone A,Paid,Occupied,Car,0,75.1815703,4,44.50642568,0.8,Standard,4.873495166,7.396953072
18:01.1,39,13.58104327,2.089619951,1547.838752,4.292089059,Visitor,14.11119271,0,Low,11,8,0,0,0.240746983,25.85541185,Zone B,Unpaid,Occupied,Car,1,111.2294396,6,42.82546928,0.8,Standard,1.728507555,6.796974877
57:17.8,41,1.900128055,1.223238587,1232.163745,4.737253252,Visitor,27.34892129,0,Medium,19,13,0,0,0.444960196,7.736415695,Zone C,Paid,Vacant,Car,0,68.15254442,2,41.97833145,1,Compact,1.124493943,4.41503933
36:34.6,41,3.538612519,4.601765897,1654.084339,3.404106031,Visitor,16.88864889,0,Medium,17,22,1,1,0.179093776,20.90773414,Zone B,Paid,Vacant,Car,0,128.8426853,4,39.1778026,0.8,Standard,10.44603021,6.998144706
15:51.4,5,0.212308665,5.776150854,1510.414125,4.260971342,Registered,10.79866808,0,Low,11,13,0,0,0.065253789,1.333616681,Zone B,Paid,Occupied,Motorcycle,0,103.6841689,1,45.79642522,1,Standard,34.27638164,7.060279712
55:08.1,26,0.802858257,3.318905342,909.448736,5.652330338,Visitor,26.64083027,0,Medium,1,10,0,0,0.605469653,6.808012467,Zone D,Paid,Occupied,Motorcycle,0,82.20687033,1,50.67380602,1.2,Standard,11.33718231,6.833617792
34:24.9,3,21.57375542,5.375320453,1696.492675,6.427305364,Registered,17.47850992,1,Medium,1,0,0,1,0.097646144,6.106925172,Zone B,Unpaid,Occupied,Motorcycle,0,122.9037611,2,36.16983995,1.5,Standard,41.87424975,4.174782851
13:41.6,29,16.77902154,5.471025802,1743.239594,4.580565247,Registered,16.96088054,0,Low,16,3,1,0,0.2586435,0.08151944,Zone B,Paid,Vacant,Car,0,123.2557078,2,43.58007344,0.8,Standard,5.698598124,6.43422019
52:58.4,23,0.024761115,6.04148058,1201.841198,5.756488354,Registered,11.17306206,0,Low,9,5,0,1,0.246013043,5.85652159,Zone A,Paid,Vacant,Car,0,100.0746482,4,51.57776603,1,Oversized,22.815067,7.378088108
32:15.1,46,15.16320399,0.749506191,1626.057463,3.085939929,Registered,28.70470743,0,Medium,17,21,0,0,0.049225381,4.604965751,Zone A,Paid,Occupied,Car,0,145.5081745,3,50.34675925,1.2,Compact,2.295191129,6.911512973
11:31.9,18,5.096048068,2.493856523,1243.050529,5.659451241,Visitor,13.55259706,0,Low,21,21,0,0,0.364635548,11.08052895,Zone A,Paid,Occupied,Car,0,145.0468959,1,23.32810412,0.8,Oversized,1.254548014,7.155632881
50:48.6,6,10.12167283,4.800358321,1529.301113,4.196051585,Registered,20.2922474,0,Low,18,4,0,0,0.161348492,27.859541,Zone D,Overdue,Occupied,Electric Vehicle,0,106.4669731,5,56.33631828,0.8,Oversized,12.12408454,4.593955044
30:05.4,8,3.032461345,3.46350713,1120.650478,5.307345617,Registered,24.56310161,1,Medium,20,2,1,0,0.098747475,0.89696165,Zone B,Unpaid,Occupied,Car,0,121.308122,6,62.38449608,1.2,Standard,4.642734077,7.145093024
09:22.2,39,3.624180343,5.482856504,962.0680642,4.752247582,Registered,22.10858467,1,Low,0,1,0,0,0.67788403,3.967180554,Zone B,Paid,Occupied,Motorcycle,0,126.1761045,3,44.27358564,0.8,Standard,3.822676655,7.580130072
48:38.9,32,3.355427498,4.542706879,1385.154843,6.32041401,Registered,19.70172844,0,Medium,23,2,0,1,0.474198195,5.871034257,Zone C,Paid,Occupied,Car,0,77.30153096,3,32.65092523,1.2,Standard,11.12550713,4.086169133
27:55.7,6,5.496026185,0.291779513,1462.881316,4.125564352,Registered,11.49167071,1,Medium,3,8,0,0,0.245653377,6.073096854,Zone B,Paid,Occupied,Car,0,105.7343253,3,42.35612302,1,Compact,4.056911963,2.231867593
07:12.4,5,0.752087271,7.044443496,1380.696092,5.627606298,Visitor,15.95137582,0,High,3,18,0,0,0.622614116,14.90809549,Zone B,Paid,Vacant,Car,0,86.36328245,5,42.06118455,0.8,Standard,8.499370753,8.271171998
